what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738129491598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738129493257
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738129499386
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738129505718
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738129509396
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1738129513092
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738129513901
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738129520102
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738129544157
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738129590552
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1738129591925
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738129595792
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738129601318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738129618122
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738129632284
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738129636606
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738129642384
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1738129647558
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738129648446
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738129664815
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1738129665327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738129681078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738129683376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738129687830
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1738129703182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738129703817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738129711184
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738129712405
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738129720742
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738129727969
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738129736055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738129737140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738129950879
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738129961234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738129966943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130020697
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130020830
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130020943
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130025262
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738130036840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130042284
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130051954
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130053256
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130107327
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130107371
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130154437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130216756
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130245004
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130265490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1738130275164
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1738130275326
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738130276314
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738130276873
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130284946
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738130298993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130307735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130307774
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1738130311080
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738130312481
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130322053
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738130323815
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130328148
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130335957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130387643
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738130389443
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130393226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130399524
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130399686
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130399805
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130404761
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738130406304
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130407232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130481480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130484543
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130488933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130507708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130510073
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1738130510133
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130516037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130519985
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130538995
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130551590
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130553197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130560582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130561854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130564862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130567878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130570782
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130580771
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130611758
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130624690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130628918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130631851
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130640870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130644880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130646541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130648036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130658007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130665325
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130668977
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130675942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130681044
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738130684929
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738130686545
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738130696115
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130700272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130701032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130701313
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130702295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130713144
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130719364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130742265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130743691
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130748555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130750430
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130752595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130755393
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130758023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130759822
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130766908
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130780934
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738130782399
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1738130786546
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738130792093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130819994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130837403
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130840477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738130848847
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738130862417
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738130868896
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738130871266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130879679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130881891
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130883432
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738130887544
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738130889903
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130907828
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1738130911159
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130937635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130945098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130947944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130949263
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738130950830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130954381
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738130974928
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738130986803
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1738130988178
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1738130989194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131102919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131106194
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738131115505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131118532
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131134939
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131140613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131141658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131142742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131197767
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738131199535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131202597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131209764
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738131209972
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738131210114
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131213157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131262267
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131265320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131290151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131290951
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1738131291000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131302141
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131303251
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131306120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131315014
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131316473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738131331278
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131333037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131334269
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131336439
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131377170
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738131384273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131385148
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131393546
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1738131396009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131423010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131424017
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131429908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131432943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131439356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131443603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131450923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131452732
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131458694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131461751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131463796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131470503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131473508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131495493
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738131503717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131504666
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131508556
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131514765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131546709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131551777
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131554126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738131564731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131571274
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131578597
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131582844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131585268
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131588797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131590028
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738131600029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131606080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131613651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131621513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131622349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131625375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131627150
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738131630059
