what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209623554
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209637546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209646575
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209647999
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209670372
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209681902
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209696678
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738209711175
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738209711725
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738209712199
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209720327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209721624
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209730564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209743614
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209744568
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209754337
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209761905
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209763129
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209788940
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209812266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209820650
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738209825588
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738209849390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209851002
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738209851868
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738209910476
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209918985
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738209925052
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209926415
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738209928565
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738209931912
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738209973629
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738209982050
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738209988955
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1738209990779
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210028589
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210071212
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738210114693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210137942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210146719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210173808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210184836
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210190046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1738210204418
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738210205708
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210206323
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738210209997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210250440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210255692
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210261645
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1738210263380
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738210266369
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210266952
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738210269761
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210297512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738210311873
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210314566
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738210316998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210364417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210371817
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738210372606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210375440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210402298
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210402649
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210402730
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738210412578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210413755
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1738210415110
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210417984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210418570
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210420561
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210422402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210425332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210448048
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738210454500
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210521430
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1738210537682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738210539022
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210539810
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738210547206
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210560489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210562870
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210573555
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1738210576647
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210577873
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738210579337
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210632234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738210635339
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738210765712
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738210895242
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210896643
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210898594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210898921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210938055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738210938336
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211057728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211059618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211059923
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1738211059941
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211062363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211062728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211066662
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211083516
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211093042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211122854
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211127561
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211134351
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211147144
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211151371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211151770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211154149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211158416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211216387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211220688
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211226183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211229438
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211232771
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211239614
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738211262946
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211381635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211394795
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738211396653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211398892
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211401003
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211411611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211420146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211420605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211425229
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211433837
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211435822
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211464438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211468940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211469800
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211477819
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211482679
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211490355
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211508354
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211521929
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211528573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211531184
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211532779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211574476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211575394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211587475
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211604951
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211605658
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211607391
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211608283
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211610921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211619783
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738211627882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211729728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211733114
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211733970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211735515
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738211738064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211774332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211775146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738211777862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738211778983
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211781758
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211782352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211785644
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738211788392
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738211789843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211797812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211798654
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211799798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211800182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211801347
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211802586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211805414
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211812541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211840337
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211842222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211844722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211847746
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211866779
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211868164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211870364
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211873110
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211878002
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211881927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211882490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211898102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211904235
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738211916985
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738211926130
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738211929421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211969193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211970196
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738211979635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211992522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211993549
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211994206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738211997189
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738212002470
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738212005475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738212005916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738212014062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738212041587
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738212060572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738212060972
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738212062477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738212067597
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738212089767
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738212093881
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738212094947
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738212099565
