what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307224942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307227262
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307232504
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307233015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307233955
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307237204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307241610
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307246954
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307265046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307266529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307270953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307271034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307284565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307288424
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738307296888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307305358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307311325
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307311392
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307314604
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307318007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307323631
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307326806
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307329875
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.redo",1738307334477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307336274
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307337297
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307367611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307369679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307371135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307442370
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738307444701
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738307450645
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1738307453459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307455257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307468034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307473445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307532569
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307533504
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307534029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307534638
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307535030
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307535332
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307535681
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307536008
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307539367
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307539714
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738307540369
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307547569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307547653
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307550210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307553562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307559922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307560538
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307582077
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1738307601307
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738307605661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307610207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307617155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307618255
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307622723
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307625060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307630520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307631766
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307652021
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738307656420
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738307658322
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738307662439
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738307664176
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307664873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307667217
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307669199
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307676850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307679622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307701359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307702173
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307711424
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307719984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307733059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307736290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307752889
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307758193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307791792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307801100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738307880591
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1738307895744
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738307899043
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307900241
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738307923283
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738307937165
